41.040660,359.237200,63.000000,26.000000
43.500000,359.000000,52.701000,37.901000
54.649500,354.049500,49.406430,41.860400
58.296785,353.069800,48.938383,42.666490
59.530809,351.666755,49.626438,42.233907
62.186781,350.883047,50.803193,41.327845
62.598403,350.336077,52.202474,40.253742
65.898763,350.873129,53.718622,39.133151
67.140689,351.433424,55.310210,38.014090
67.344895,351.992955,56.961528,36.915179
68.519236,352.542410,58.667179,35.843298
72.666411,354.078351,60.425916,34.800646
71.787042,354.599677,62.238182,34.383585
73.880909,354.808207,64.105123,34.216761
76.947439,355.891620,63.709865,34.150031
79.145068,355.924984,63.551762,34.123339
81.224119,355.938330,62.379749,34.112662
83.810126,355.943669,60.834467,34.108392
89.582767,355.945804,61.292831,34.720583
91.353584,356.639708,62.584948,34.965460
92.707526,356.517270,64.243829,34.449511
96.878085,356.775245,63.765347,34.243131
98.117326,356.878434,62.465183,34.160579
100.767408,356.919710,63.053889,34.127558
104.473055,356.936221,62.180600,34.728250
106.909700,357.635875,60.754807,34.354627
109.622596,357.822687,61.260967,34.205177
113.369516,357.897411,62.572203,34.145398
114.713899,357.927301,61.987925,34.121486
116.006037,357.939257,60.677737,34.111921
120.661131,358.944039,59.108539,34.108095
123.445730,358.945952,59.525983,34.106565
125.237009,358.946718,60.769438,34.105953
126.615281,358.947024,62.375591,34.105708
130.812205,358.947146,64.160086,34.105610
130.919957,358.947195,66.050180,34.105571
131.974910,358.947215,65.629922,34.105555
135.185039,358.947222,64.319785,34.105549
138.840108,358.947226,63.795730,34.719446
140.102135,359.640277,62.477336,34.965005
141.761332,359.517498,60.873502,35.063229
146.563249,359.468386,61.308445,35.734835
148.345777,359.132583,62.591194,35.371160
149.704403,359.314420,63.104293,35.225691
154.447853,359.387155,62.200762,34.553603
156.899619,359.723198,60.762872,34.284768
159.618564,359.857616,61.264193,34.791134
161.367903,360.604433,60.388245,34.379780
165.805878,360.810110,61.114342,34.215239
167.442829,360.892381,61.404781,34.149422
169.297609,360.925289,62.629728,34.123096
168.685136,360.938452,63.119707,34.726465
170.440147,360.636768,62.206927,34.353913
174.896536,360.823044,60.765338,34.204892
177.617331,360.897554,59.143579,34.145283
179.428210,360.927358,57.480193,34.121440
182.259904,360.939280,57.829521,34.111903
184.085239,360.944049,59.014376,34.108088
187.492812,360.945956,58.443194,34.106562
189.778403,360.946719,57.200039,34.105952
192.399981,361.947024,56.702777,34.105707
196.648612,361.947146,57.518555,34.105610
199.240723,361.947195,58.889989,34.105571
200.555005,361.947215,60.515040,34.105555
204.742480,361.947222,61.165060,34.719449
205.417470,362.640276,60.348591,34.351106
207.825704,362.824447,58.976881,34.203769
209.511560,362.898115,57.413513,34.144834
212.293243,362.927583,55.803038,34.121261
215.098481,362.939370,56.143976,34.111831
218.928012,362.944085,57.295034,34.108059
220.352483,362.945970,58.800581,34.106550
219.599709,362.946725,60.479277,34.105947
223.760362,362.947027,60.074278,34.105706
225.962861,362.947147,58.867155,34.105609
228.566422,362.947196,57.369623,34.105570
233.315188,362.947215,55.785482,34.105555
236.107259,362.947223,56.136954,34.105549
236.931523,362.947226,55.292414,34.105546
239.353793,362.947227,55.939727,34.105545
243.030137,362.947227,57.213335,34.105545
245.393333,363.947228,58.767901,34.105545
245.616049,363.947228,60.466205,34.105545
249.766898,364.947228,61.145526,34.105545
252.427237,364.947228,60.340778,34.105545
256.829611,364.947228,58.973755,34.105545
260.513122,364.947228,59.472069,34.105545
261.263965,364.947228,60.747872,34.105545
262.626064,364.947228,62.366965,34.719444
266.816518,364.640278,61.905830,34.351105
268.047085,364.824448,62.830148,34.203769
267.584926,364.898116,64.341909,34.144834
271.829045,364.927583,63.804579,34.735160
275.097710,364.632420,62.480876,34.971291
275.759562,364.514355,60.874918,34.451843
281.562541,364.774078,59.187411,34.244064
285.406294,364.877968,58.512408,34.774852
286.743796,365.612574,58.242407,34.987167
290.878796,365.506416,57.119724,34.458194
294.440138,365.770903,57.685334,34.246604
298.157333,365.876698,56.896895,34.161968
300.551553,365.919016,57.596202,34.128114
301.201899,365.935943,57.875925,34.114572
305.062038,365.942714,59.032937,34.109156
306.483531,365.945422,58.450619,34.106989
308.774691,365.946505,57.203009,34.106122
313.398496,365.946939,56.703965,34.719676
315.648018,366.640162,56.504347,34.965097
