364.000000,376.500000,35.000000,104.000000
364.500000,375.000000,55.700000,84.551000
354.150000,383.724500,62.765437,78.059930
347.617282,384.970035,64.412424,76.790688
346.793788,383.604656,63.926377,77.649993
348.036812,381.175004,62.620461,79.401726
347.689770,380.299137,61.018971,81.552671
349.490515,378.223664,59.330682,83.906809
349.334659,376.046596,57.638189,86.387036
350.180906,373.806482,55.973641,88.963856
351.013180,372.518072,54.349034,91.626855
351.825483,370.186572,52.768330,94.373295
352.615835,368.813353,51.232299,97.203547
352.383850,367.398227,49.740461,100.119275
353.129770,365.940363,48.291855,103.122701
353.854072,365.438649,47.712413,106.216322
354.143794,362.891839,47.480636,109.402787
354.259682,361.298606,47.387925,110.677373
354.306037,360.661313,47.350841,111.187208
354.324580,360.406396,47.336007,113.398629
353.331996,358.300685,47.330074,112.275710
353.334963,359.862145,47.327700,111.826543
353.336150,358.086729,47.326751,109.697858
352.336624,358.151071,47.326371,108.846385
352.336814,358.576808,47.326219,108.505795
352.336890,356.747102,47.326159,108.369559
351.336921,356.815220,47.326134,108.315065
352.336933,355.842468,47.326125,108.293267
351.336938,354.853366,47.326121,110.233565
351.336940,352.883217,47.326119,111.009685
351.336940,352.495158,46.499060,109.371115
350.750470,352.314442,46.168237,110.664705
350.915882,349.667648,46.035907,109.233123
350.982046,350.383438,45.180006,106.768241
351.409997,348.615880,44.058064,105.782288
350.970968,349.108856,42.852411,105.387907
351.573794,347.306047,42.370150,105.230154
351.814925,347.384923,42.177246,103.329918
351.911377,346.335041,42.856960,102.569823
350.571520,346.715089,43.128845,102.265785
350.435577,345.867108,42.480724,100.360543
351.759638,346.819729,42.221475,101.382073
350.889262,345.308963,42.117776,101.790685
350.941112,345.104657,42.076296,103.791266
350.961852,344.104367,42.059704,106.483747
350.970148,342.758126,42.053067,105.668491
350.973466,343.165755,42.050413,105.342388
350.974794,342.328806,42.049351,105.211947
350.975325,342.394027,42.048926,105.159770
350.975537,340.420115,42.048756,105.138900
350.975622,341.430550,42.048688,107.022801
349.975656,338.488599,42.048661,105.884112
350.975669,340.057944,42.048650,105.428636
350.975675,337.285682,42.048646,103.409310
350.975677,339.295345,42.048644,100.817953
350.975678,338.591023,42.048643,101.565037
350.975678,337.217481,42.048643,101.863871
350.975678,336.068065,42.805519,103.820540
350.597241,334.089730,42.351393,102.766072
350.824303,334.616964,42.169743,104.181420
350.915128,331.909290,42.097083,102.910424
350.951458,332.544788,42.068019,102.402025
350.965990,330.798987,42.056393,100.415039
350.971803,331.792480,42.051743,97.888568
350.974128,331.055716,42.049883,95.196740
350.975058,332.401630,42.049139,95.801249
350.975430,330.099376,42.048841,96.043052
350.975579,329.978474,42.048722,96.139773
349.975639,329.930113,42.048675,96.178462
350.975663,328.910769,42.048656,94.512698
349.975672,329.743651,42.048648,93.846392
349.975676,328.076804,42.048645,91.947599
349.975677,329.026201,42.048644,91.188081
349.975678,328.405959,42.048643,90.884274
349.975678,327.557863,42.048643,90.762751
348.975678,327.618624,42.048643,90.714142
348.975678,326.642929,42.048643,90.694699
348.975678,326.652651,42.048643,89.102192
348.975679,326.448904,42.048643,88.465189
348.975679,325.767405,42.048643,86.671816
347.975679,325.664092,42.048643,85.954467
347.975679,325.022767,42.048643,85.667527
347.975679,325.166237,42.048643,85.552751
347.975679,324.223625,42.048643,87.045413
347.975679,322.477294,42.048643,89.227207
347.975679,320.386397,42.048643,91.732196
347.975679,319.133902,42.048643,92.734191
347.975679,317.632904,42.048643,93.134990
347.975679,316.432505,42.048643,91.663038
347.975679,318.168481,42.048643,92.706528
347.975679,314.646736,42.048643,93.123924
347.975679,315.438038,42.048643,91.658611
347.975679,314.170694,42.048643,89.487757
347.975679,316.256122,42.048643,88.619415
347.975679,314.690292,42.048643,88.272078
347.975679,313.863961,42.048643,88.133144
347.975679,313.933428,42.048643,88.077570
347.975679,313.961215,42.048643,89.640070
347.975679,312.179965,42.048643,90.265070
347.975679,312.867465,42.048643,92.147341
347.975679,310.926330,42.048643,91.267978
347.975679,311.366011,42.048643,89.331504
348.975679,311.334248,42.048643,90.141643
348.975679,309.929178,42.048643,92.097970
348.975679,308.951015,42.048643,91.248230
349.975679,308.375885,42.048643,89.323604
349.975679,309.338198,42.048643,88.553754
350.975679,307.723123,42.048643,89.830543
351.975679,307.084728,42.048643,90.341259
351.975679,306.829370,42.048643,90.545545
351.975679,305.727227,42.048643,90.627260
352.975679,304.686370,42.048643,89.075216
352.975679,305.462392,42.048643,86.915827
352.975679,305.542087,42.048643,87.590643
353.975679,304.204678,42.048643,86.321997
353.975679,304.839001,42.048643,87.353111
353.975679,303.323444,42.048643,89.350286
354.975679,302.324857,42.048643,90.149156
354.975679,301.925422,42.048643,90.468704
354.975679,301.765648,42.048643,90.596523
355.975679,300.701738,42.048643,90.647651
355.975679,300.676174,42.048643,92.300373
356.975679,298.849813,42.048643,94.642702
356.975679,298.678649,42.048643,95.579633
357.975679,297.210183,42.048643,97.686082
357.975679,297.156959,42.048643,96.796985
357.975679,297.601507,42.048643,98.173023
358.975679,294.913488,42.048643,96.991762
357.975679,297.504119,42.048643,94.838018
359.975679,295.580991,42.048643,92.344249
358.975679,297.827876,42.048643,91.346741
360.975679,296.326629,42.048643,90.947738
359.975679,296.526131,42.048643,92.420408
360.975679,295.789796,42.048643,93.009476
360.975679,294.495262,42.048643,91.612832
361.975679,295.193584,42.048643,91.054175
361.975679,294.472913,42.048643,90.830712
362.975679,293.584644,42.048643,90.741326
362.975679,293.629337,42.048643,90.705572
363.975679,293.647214,42.048643,92.323542
363.975679,291.838229,42.048643,94.651969
364.975679,291.674015,42.048643,97.315017
364.975679,289.342492,42.048643,98.380236
365.975679,288.809882,42.048643,100.589950
366.975679,286.705025,42.048643,99.690209
366.975679,287.154895,42.048643,97.598636
367.975679,288.200682,42.048643,98.493683
368.975679,285.753158,42.048643,97.120026
368.975679,287.439987,42.048643,98.302239
370.975679,284.848880,42.048643,97.043448
370.975679,286.478276,42.048643,96.539932
371.975679,284.730034,42.048643,94.657286
372.975679,286.671357,42.048643,92.271956
372.975679,285.864022,42.048643,91.317824
373.975679,286.341088,42.048643,90.936171
375.975679,284.531914,42.048643,92.415782
374.975679,285.792109,42.048643,94.688865
375.975679,281.655567,42.048643,93.916859
376.975679,284.041570,42.048643,93.608057
378.975679,282.195972,42.048643,93.484536
379.975679,282.257732,42.048643,91.802856
380.975679,283.098572,42.048643,91.130184
381.975679,280.434908,42.048643,92.493387
381.975679,282.753307,42.048643,94.719907
382.975679,279.640046,42.805519,97.342192
382.597241,281.328904,43.108269,98.391106
383.445866,278.804447,42.472493,97.078995
384.763753,279.460503,42.218183,94.872911
384.890908,280.563545,42.116459,92.358206
385.941770,280.820897,42.075769,91.352324
387.962115,280.323838,42.059494,92.582243
387.970253,279.708879,42.052983,94.755449
388.973508,277.622275,42.050379,95.624732
389.974810,278.187634,42.049337,95.972445
390.975331,277.013777,42.048921,97.843207
391.975540,276.078396,42.048754,100.375139
392.975623,274.812431,42.048687,99.604284
392.975656,276.197858,42.048661,97.564266
393.975670,276.217867,42.048650,95.067019
394.975675,276.466490,42.048646,92.435850
394.975677,277.782075,42.048644,91.383382
396.975678,276.308309,42.048643,92.594666
395.975678,276.702667,42.048643,91.446908
397.975678,276.276546,42.048643,90.987805
397.975678,276.506098,42.048643,92.436435
398.975678,274.781782,42.048643,91.383616
398.975679,276.308192,42.048643,89.377759
400.975679,275.311121,42.048643,88.575416
399.975679,275.712292,42.048643,88.254479
401.975679,273.872761,42.048643,88.126104
401.975679,274.936948,42.048643,88.074754
402.975679,272.962623,42.048643,88.054214
402.975679,273.972893,42.048643,88.045998
403.975679,272.977001,42.048643,89.627441
403.975679,271.186280,42.048643,91.892289
404.975679,270.053855,42.048643,92.798229
405.975679,268.600886,42.048643,93.160605
405.975679,267.419698,42.048643,91.673284
406.975679,269.163358,42.048643,89.493626
406.975679,268.253187,42.048643,88.621763
407.975679,267.689119,42.048643,89.857747
407.975679,267.071127,42.048643,91.984412
408.975679,265.007794,42.048643,94.516317
409.975679,263.741841,42.048643,93.847840
409.975679,264.076080,42.048643,91.948178
409.975679,264.025911,42.048643,92.820584
410.975679,263.589708,42.048643,94.850786
410.975679,262.574607,42.048643,97.394543
411.975679,261.302728,42.048643,100.195673
411.975679,260.902163,42.805519,99.532498
412.597241,261.233751,43.887851,97.535552
413.056075,259.232224,43.541202,96.736773
413.229399,261.631613,43.402542,94.736022
415.298729,258.631989,42.590203,92.303451
415.704899,260.848275,42.265267,89.745693
417.867367,259.127154,42.135293,88.722589
417.932354,260.638705,42.083303,86.774776
418.958349,259.612612,42.062507,85.995651
418.968747,260.002175,42.054189,85.684000
419.972906,259.158000,42.050861,87.097913
419.974569,258.451044,42.049530,87.663477
420.975235,257.168261,42.048998,86.351131
420.975501,257.824434,42.048785,84.332433
421.975608,257.833783,42.048700,85.018713
421.975650,256.490643,42.048666,85.293226
421.975667,256.353387,42.048652,85.403030
422.975674,255.298485,42.048647,85.446952
422.975677,256.276524,42.048644,87.003093
422.975678,253.498453,42.805519,89.210279
423.597240,253.394860,43.108269,88.508424
423.445865,253.745788,43.229369,88.227682
423.385316,252.886159,42.520933,86.576813
424.739533,254.711594,42.237559,87.455038
424.881220,252.272481,42.124209,89.391057
424.937895,251.304472,42.078870,88.580735
425.960565,251.709632,42.060734,88.256606
425.969633,250.871697,42.053479,86.588383
425.973260,251.705809,42.050577,84.427334
426.974711,251.786333,42.049417,85.056674
425.975292,251.471663,42.048953,86.846982
426.975524,249.576509,42.048767,86.024533
426.975617,249.987734,42.048693,84.201794
426.975654,248.899103,42.048663,84.966458
427.975669,248.516771,42.048651,86.810895
426.975675,247.594552,42.048646,87.548671
427.975677,246.225665,42.048644,87.843781
427.975678,246.078110,42.048643,86.423252
427.975678,245.788374,42.048643,85.855041
428.975678,245.072479,42.048643,84.133997
427.975678,245.933001,42.048643,81.995328
428.975678,246.002336,42.048643,82.590112
428.975679,243.704944,42.048643,84.321785
428.975679,242.839108,42.048643,85.014454
428.975679,242.492773,42.048643,83.797762
429.975679,243.101119,42.048643,83.311086
428.975679,242.344457,42.048643,83.116415
429.975679,241.441792,42.048643,81.588295
429.975679,242.205853,42.048643,80.977047
429.975679,241.511477,42.048643,79.324536
429.975679,243.337732,42.048643,80.071543
430.975679,240.964228,42.048643,81.820598
430.975679,241.089701,42.048643,82.520220
430.975679,240.739890,42.048643,81.349817
430.975679,240.325092,42.048643,79.473644
431.975679,241.263178,42.048643,80.131187
431.975679,239.934407,42.048643,81.844455
431.975679,238.077772,42.048643,84.023522
431.975679,236.988239,42.048643,84.895149
432.975679,236.552425,42.048643,83.750040
432.975679,237.124980,42.048643,81.841745
432.975679,237.079127,42.048643,81.078427
433.975679,236.460787,42.048643,82.223352
433.975679,234.888324,42.048643,84.175081
433.975679,233.912460,42.048643,86.494345
433.975679,231.752828,42.048643,87.422050
433.975679,232.288975,42.048643,86.254560
434.975679,231.872720,42.048643,85.787564
433.975679,232.106218,42.048643,85.600766
434.975679,231.199617,42.048643,85.526047
434.975679,231.236977,42.048643,85.496159
434.975679,231.251921,42.048643,85.484204
434.975679,231.257898,42.048643,85.479422
434.975679,231.260289,42.048643,87.016081
434.975679,229.491959,42.048643,89.215474
434.975679,228.392263,42.048643,88.510502
434.975679,229.744749,42.048643,88.228513
434.975679,227.885743,42.048643,86.577145
435.975679,229.711427,42.048643,87.455171
434.975679,227.272415,42.048643,87.806381
435.975679,229.096810,42.048643,89.531594
434.975679,226.234203,42.048643,90.221679
435.975679,225.889160,42.048643,92.129985
434.975679,223.935008,42.048643,92.893307
435.975679,223.553347,42.048643,91.566365
434.975679,223.216818,42.048643,89.450858
435.975679,224.274571,42.048643,90.189385
434.975679,221.905307,42.048643,90.484796
435.975679,222.757602,42.048643,89.018231
435.975679,221.490885,42.048643,88.431605
435.975679,221.784198,42.048643,88.196954
434.975679,218.901523,42.048643,89.687823
434.975679,220.156088,42.048643,88.699442
